paid_services,salary,debt_firms,debt_fiz,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates
8798927.7,83421.5,293995,238014,100.68,2.45098039215686,34.78260869565219,-4.36893203883495,16.0,20.5882352941176,2023-06-30,74.84,7.331904761904762,11.0586,86197.3,20539.025,12.41590909090909
9004593.9,72256.6,297299,240817,100.56,1.95121951219512,38.6473429951691,1.93236714975845,15.942028985507198,27.0531400966184,2023-07-31,80.11,7.827142857142857,11.5194,87276.8,20294.477,12.063333333333334
8871394.2,69274.1,303663,247176,100.36,1.44230769230769,44.0191387559809,0.956937799043062,11.5384615384615,25.4807692307692,2023-08-31,86.15,10.331304347826087,11.7208,88294.0,20376.88,12.789565217391305
8513470.2,72752.2,321219,253048,101.82,-5.769230769230769,45.933014354067,-0.956937799043062,1.91387559808612,28.846153846153797,2023-09-30,93.72,12.28095238095238,11.165,90110.9,20384.086,13.404761904761905
8358659.5,74077.6,321036,257297,100.69,-15.1658767772512,42.523364485981304,-12.149532710280399,7.075471698113209,33.3333333333333,2023-10-31,90.6,13.076818181818181,12.1777,90597.3,20714.581,14.135454545454547
8356858.3,75362.1,310499,258976,100.81,,,,,,,,,,,,
8484651.4,99743.1,325463,258070,101.32,,,,,,,,,,,,
8573838.1,77718.7,326313,259588,100.88,,,,,,,,,,,,
9463031.5,78570.2,323468,261107,100.52,,,,,,,,,,,,
8917818.1,81351.9,326302,265198,100.34,,,,,,,,,,,,
