paid_services,salary,debt_firms,debt_fiz,trade_turnover,money_income,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates,unemployment
35212472.0,35899.3,50190,100296,170450.0,22654.333695543144,100.69,-13.265306122449,27.1844660194175,-3.92156862745098,29.0,21.2121212121212,24.7524752475248,2021-05-31,68.53,4.791052631578947,11.9136,59206.3,16186.672,6.611428571428571,6.374133645176288
32984596.4,37793.9,41462,102552,170450.0,22654.333695543144,100.95,0.0,32.69230769230769,-1.92307692307692,25.490196078431396,22.5490196078431,19.6078431372549,2021-06-30,73.16,5.1033333333333335,13.3997,59194.1,16339.568,6.965454545454546,6.374133645176288
33832814.1,34314.3,42353,104252,170450.0,22654.333695543144,100.8,-5.26315789473684,33.6633663366337,4.9504950495049505,18.8118811881188,10.101010101010099,16.0,2021-07-31,75.17,5.759545454545454,12.4946,59583.9,16483.37251270243,7.621363636363636,6.374133645176288
36240331.6,33375.8,41685,106110,170450.0,22654.333695543144,100.71,-10.3092783505155,31.6831683168317,-0.9900990099009901,11.881188118811899,8.91089108910891,22.0,2021-08-31,70.75,6.297272727272727,12.3028,59379.7,16678.1427138101,8.428636363636365,6.374133645176288
36572663.9,35033.4,41342,107576,170450.0,22654.333695543144,100.44,-8.08080808080808,36.2745098039216,-9.803921568627448,0.9900990099009901,0.0,21.782178217821798,2021-09-30,74.49,6.569090909090909,13.6222,59816.9,16737.638,8.288181818181819,6.374133645176288
41877376.1,33936.0,39997,108909,170450.0,22654.333695543144,101.26,-10.0,43.6893203883495,-10.6796116504854,-5.825242718446599,-3.0,20.3883495145631,2021-10-31,83.54,6.809523809523809,13.4727,60606.2,16764.978136625,9.520000000000001,6.374133645176288
40393169.4,35100.6,40150,109665,170450.0,22654.333695543144,100.96,-14.4230769230769,34.2857142857143,-15.2380952380952,6.603773584905659,4.761904761904759,23.8095238095238,2021-11-30,81.05,7.331999999999999,14.7674,60813.7,16486.443,12.914090909090909,6.374133645176288
39239581.0,45577.7,39685,111007,170450.0,22654.333695543144,100.75,2.0,38.8349514563107,0.0,-1.9417475728155298,-1.98019801980198,25.490196078431396,2021-12-31,74.17,7.617727272727273,13.7279,62312.5,16494.498161571,11.736521739130435,6.374133645176288
39151400.6,34409.5,38309,111908,193162.0,24709.573566523657,100.66,-19.1919191919192,31.3725490196078,-11.764705882352898,14.705882352941199,17.171717171717194,27.450980392156897,2022-01-31,86.51,8.286249999999999,13.5372,66252.9,16609.07497705385,10.181904761904761,5.234117380935836
42039816.6,34257.5,39446,113275,193162.0,24709.573566523657,100.94,-14.7727272727273,42.105263157894704,-13.6842105263158,6.31578947368421,1.08695652173913,38.709677419354804,2022-02-28,97.13,9.565263157894737,18.3345,65310.3,16606.18528304909,8.798,5.234117380935836
42529317.6,37270.6,41843,113468,193162.0,24709.573566523657,108.59,-4.59770114942529,48.936170212765994,-14.893617021276599,5.3763440860215095,3.3333333333333295,32.6086956521739,2022-03-31,117.25,19.873636363636365,12.5387,66659.7,16611.419,7.670869565217392,5.234117380935836
42866675.9,39562.8,42933,112213,193162.0,24709.573566523657,102.56,-23.3333333333333,37.5,-13.4020618556701,8.24742268041237,6.25,13.978494623655898,2022-04-30,104.58,17.08047619047619,11.4809,68203.5,16619.899,7.54,5.234117380935836
